Date,Store_ID,Product_ID,Predicted_Quantity
2026-01-03,BST-046,PROD-008,11.398870151337078
2026-01-03,BST-046,PROD-009,13.7062518664441
2026-01-03,BST-046,PROD-010,4.93787339986242
2026-01-03,BST-046,PROD-011,6.417188664942574
2026-01-03,BST-046,PROD-012,7.593418941564061
2026-01-03,BST-046,PROD-013,7.769765825883385
2026-01-03,BST-046,PROD-014,11.003232174707756
2026-01-03,BST-046,PROD-015,5.663478387553926
2026-01-03,BST-046,PROD-016,3.9390449856636995
2026-01-03,BST-046,PROD-017,1.0358138941951966
2026-01-03,BST-046,PROD-018,2.5271618406335072
2026-01-03,BST-046,PROD-019,45.805995464405406
2026-01-03,BST-046,PROD-020,67.55081909901749
2026-01-03,BST-046,PROD-021,50.528949758234155
2026-01-03,BST-046,PROD-022,17.512316120596104
2026-01-03,BST-046,PROD-023,15.051016450626511
2026-01-03,BST-046,PROD-024,12.686677912717657
2026-01-03,BST-046,PROD-025,7.344621751942055
2026-01-03,BST-046,PROD-026,6.061029469879775
2026-01-03,BST-046,PROD-027,5.186331510580671
2026-01-03,BST-046,PROD-028,4.951348943141633
2026-01-03,BST-046,PROD-029,4.144820879714867
2026-01-03,BST-046,PROD-030,5.1982944643529265
2026-01-03,BST-046,PROD-031,1.0319504090235028
2026-01-03,BST-046,PROD-032,1.0302660117103526
2026-01-03,BST-046,PROD-033,1.0211160554201688
2026-01-03,BST-046,PROD-034,1.0185830285351594
2026-01-03,BST-046,PROD-035,0.002704193711247258
2026-01-03,BST-047,PROD-001,19.736219688462096
2026-01-03,BST-047,PROD-002,22.94379542799518
2026-01-03,BST-047,PROD-003,13.47309370547009
2026-01-03,BST-047,PROD-004,18.128874570496603
2026-01-03,BST-047,PROD-005,22.090650179563013
2026-01-03,BST-047,PROD-006,19.831366769395245
2026-01-03,BST-047,PROD-007,16.334205769893156
2026-01-03,BST-047,PROD-008,12.562438660585117
2026-01-03,BST-047,PROD-009,14.546509944561423
2026-01-03,BST-047,PROD-010,5.643172254464645
2026-01-03,BST-047,PROD-011,6.745506152257225
2026-01-03,BST-047,PROD-012,7.262926637756736
2026-01-03,BST-047,PROD-013,8.337699666609314
2026-01-03,BST-047,PROD-014,11.779815182520046
2026-01-03,BST-047,PROD-015,5.140964128005946
2026-01-03,BST-047,PROD-016,3.9309299805144646
2026-01-03,BST-047,PROD-017,1.0243449007665182
2026-01-03,BST-047,PROD-018,2.610800442492007
2026-01-03,BST-047,PROD-019,28.860494414172294
2026-01-03,BST-047,PROD-020,34.890685099644664
2026-01-03,BST-047,PROD-021,25.116172432417343
2026-01-03,BST-047,PROD-022,19.438387529580652
2026-01-03,BST-047,PROD-023,15.376690348663324
2026-01-03,BST-047,PROD-024,12.307970154779275
2026-01-03,BST-047,PROD-025,7.582320554441654
2026-01-03,BST-047,PROD-026,6.409976944680568
2026-01-03,BST-047,PROD-027,5.36258336862201
2026-01-03,BST-047,PROD-028,5.36570038466726
2026-01-03,BST-047,PROD-029,3.9292133817733164
2026-01-03,BST-047,PROD-030,5.606051749610266
2026-01-03,BST-047,PROD-031,1.0203866514275872
2026-01-03,BST-047,PROD-032,1.014465380907053
2026-01-03,BST-047,PROD-033,1.014113687804098
2026-01-03,BST-047,PROD-034,1.0115980313103736
2026-01-03,BST-047,PROD-035,0.002265870429903497
2026-01-03,BST-048,PROD-001,43.78988736910356
2026-01-03,BST-048,PROD-002,55.407979122192685
2026-01-03,BST-048,PROD-003,33.02611252378937
2026-01-03,BST-048,PROD-004,23.656915953591465
2026-01-03,BST-048,PROD-005,30.404344390095513
2026-01-03,BST-048,PROD-006,26.60786516494399
2026-01-03,BST-048,PROD-007,21.69141564299373
2026-01-03,BST-048,PROD-008,18.37035401544839
2026-01-03,BST-048,PROD-009,20.90838465792956
2026-01-03,BST-048,PROD-010,8.147028492541695
2026-01-03,BST-048,PROD-011,8.30072761610741
2026-01-03,BST-048,PROD-012,11.679088411837203
2026-01-03,BST-048,PROD-013,11.358403639179016
2026-01-03,BST-048,PROD-014,13.99132015290706
2026-01-03,BST-048,PROD-015,7.29719526409411
2026-01-03,BST-048,PROD-016,5.9886703113645945
2026-01-03,BST-048,PROD-017,1.7676699518353514
2026-01-03,BST-048,PROD-018,3.466340257173765
2026-01-03,BST-048,PROD-019,78.64560041934149
2026-01-03,BST-048,PROD-020,103.07710536655023
2026-01-03,BST-048,PROD-021,71.56367957873114
2026-01-03,BST-048,PROD-022,25.826425109812057
2026-01-03,BST-048,PROD-023,22.74096051126445
2026-01-03,BST-048,PROD-024,18.48476299256
2026-01-03,BST-048,PROD-025,11.222145069059113
2026-01-03,BST-048,PROD-026,9.833857463892635
2026-01-03,BST-048,PROD-027,7.289318624452895
2026-01-03,BST-048,PROD-028,7.285423580634097
2026-01-03,BST-048,PROD-029,5.177424074934536
2026-01-03,BST-048,PROD-030,8.063024406473717
2026-01-03,BST-048,PROD-031,1.0254083279283757
2026-01-03,BST-048,PROD-032,1.0208742957935073
2026-01-03,BST-048,PROD-033,1.01562135177296
2026-01-03,BST-048,PROD-034,1.0137457075528968
2026-01-03,BST-048,PROD-035,0.0022673250941209156
2026-01-03,BST-049,PROD-001,7.040567634037664
2026-01-03,BST-049,PROD-002,9.301513396686522
2026-01-03,BST-049,PROD-003,4.485462696255589
2026-01-03,BST-049,PROD-004,11.10164306638009
2026-01-03,BST-049,PROD-005,12.39393175557731
2026-01-03,BST-049,PROD-006,12.06468377281633
2026-01-03,BST-049,PROD-007,11.417367817283226
2026-01-03,BST-049,PROD-008,10.131988529311828
2026-01-03,BST-049,PROD-009,11.728816627850627
2026-01-03,BST-049,PROD-010,1.9247732460764346
2026-01-03,BST-049,PROD-011,2.154301643030255
2026-01-03,BST-049,PROD-012,3.2823693689074056
2026-01-03,BST-049,PROD-013,3.289096923188088
2026-01-03,BST-049,PROD-014,4.158729374264932
2026-01-03,BST-049,PROD-015,1.9262239609099923
2026-01-03,BST-049,PROD-016,1.6240637073180533
2026-01-03,BST-049,PROD-017,1.0075579436182251
2026-01-03,BST-049,PROD-018,1.2488338429373336
2026-01-03,BST-049,PROD-019,9.857716041554479
2026-01-03,BST-049,PROD-020,12.412254601861807
2026-01-03,BST-049,PROD-021,8.75505297276659
2026-01-03,BST-049,PROD-022,6.7796128333617975
2026-01-03,BST-049,PROD-023,5.921720600063431
2026-01-03,BST-049,PROD-024,4.814824390885548
2026-01-03,BST-049,PROD-025,2.9617958398193367
2026-01-03,BST-049,PROD-026,2.1764567322340382
2026-01-03,BST-049,PROD-027,1.9283090740435032
2026-01-03,BST-049,PROD-028,1.9376024061530608
2026-01-03,BST-049,PROD-029,1.8291860247815788
2026-01-03,BST-049,PROD-030,1.9249239265559648
2026-01-03,BST-049,PROD-031,1.0009225228279384
2026-01-03,BST-049,PROD-032,0.9920667784989843
2026-01-03,BST-049,PROD-033,0.9973475066357079
2026-01-03,BST-049,PROD-034,0.9955056104576193
2026-01-03,BST-049,PROD-035,0.002241991570013041
2026-01-03,BST-050,PROD-001,7.388880432945987
2026-01-03,BST-050,PROD-002,8.952990704689137
2026-01-03,BST-050,PROD-003,5.207187709201548
2026-01-03,BST-050,PROD-004,10.962545287115423
2026-01-03,BST-050,PROD-005,12.858992132798827
2026-01-03,BST-050,PROD-006,13.16887700196773
2026-01-03,BST-050,PROD-007,12.382234690470554
2026-01-03,BST-050,PROD-008,11.39831260914417
2026-01-03,BST-050,PROD-009,12.749245014870144
2026-01-03,BST-050,PROD-010,2.14423163833863
2026-01-03,BST-050,PROD-011,2.314617786171668
2026-01-03,BST-050,PROD-012,2.961462050331198
2026-01-03,BST-050,PROD-013,3.289213723733682
2026-01-03,BST-050,PROD-014,4.458785356432975
2026-01-03,BST-050,PROD-015,2.1478127631120567
2026-01-03,BST-050,PROD-016,1.6299485812946537
2026-01-03,BST-050,PROD-017,1.0091474786708678
2026-01-03,BST-050,PROD-018,1.2388677480144406
2026-01-03,BST-050,PROD-019,9.936992454677418
2026-01-03,BST-050,PROD-020,12.330017139841495
2026-01-03,BST-050,PROD-021,8.897475254343925
2026-01-03,BST-050,PROD-022,7.403388656928479
2026-01-03,BST-050,PROD-023,5.647032450587659
2026-01-03,BST-050,PROD-024,4.8151579830410105
2026-01-03,BST-050,PROD-025,3.2889037267424457
2026-01-03,BST-050,PROD-026,2.551681189514607
2026-01-03,BST-050,PROD-027,2.143694091575866
2026-01-03,BST-050,PROD-028,1.930781923544545
2026-01-03,BST-050,PROD-029,1.8224548745899225
2026-01-03,BST-050,PROD-030,2.1464356619570086
2026-01-03,BST-050,PROD-031,1.002564423064732
2026-01-03,BST-050,PROD-032,0.9937469921545669
2026-01-03,BST-050,PROD-033,0.9981076369306296
2026-01-03,BST-050,PROD-034,0.9962643369478735
2026-01-03,BST-050,PROD-035,0.002242142637888194
2026-01-03,BST-051,PROD-001,16.611135223622995
2026-01-03,BST-051,PROD-002,22.927379302378352
2026-01-03,BST-051,PROD-003,12.255369801356325
2026-01-03,BST-051,PROD-004,15.701086191570397
2026-01-03,BST-051,PROD-005,17.567683220941905
2026-01-03,BST-051,PROD-006,16.56968844828074
2026-01-03,BST-051,PROD-007,14.840810886688482
2026-01-03,BST-051,PROD-008,11.264912437971295
2026-01-03,BST-051,PROD-009,13.484894688704562
2026-01-03,BST-051,PROD-010,4.944157611930179
2026-01-03,BST-051,PROD-011,5.529798547961904
2026-01-03,BST-051,PROD-012,7.764182705473845
2026-01-03,BST-051,PROD-013,6.743234353297447
2026-01-03,BST-051,PROD-014,9.85550337411575
2026-01-03,BST-051,PROD-015,4.954826379525427
2026-01-03,BST-051,PROD-016,3.2487474490235244
2026-01-03,BST-051,PROD-017,1.0219350154722018
2026-01-03,BST-051,PROD-018,2.138451674603663
2026-01-03,BST-051,PROD-019,24.52897216590575
2026-01-03,BST-051,PROD-020,29.75922761479812
2026-01-03,BST-051,PROD-021,21.40109550960431
2026-01-03,BST-051,PROD-022,15.291015174497565
2026-01-03,BST-051,PROD-023,13.397774358241977
2026-01-03,BST-051,PROD-024,11.87739916740155
2026-01-03,BST-051,PROD-025,7.456525908031582
2026-01-03,BST-051,PROD-026,5.781672308056181
2026-01-03,BST-051,PROD-027,4.6026771749732
2026-01-03,BST-051,PROD-028,5.152438172752853
2026-01-03,BST-051,PROD-029,3.2554896174612113
2026-01-03,BST-051,PROD-030,4.32361604408195
2026-01-03,BST-051,PROD-031,1.0200952140584225
2026-01-03,BST-051,PROD-032,1.0121984632981935
2026-01-03,BST-051,PROD-033,1.0141039363956592
2026-01-03,BST-051,PROD-034,1.011588304091722
2026-01-03,BST-051,PROD-035,0.002265848641983365
2026-01-03,BST-052,PROD-001,48.22446105438394
2026-01-03,BST-052,PROD-002,57.15682427999673
2026-01-03,BST-052,PROD-003,34.66513452745398
2026-01-03,BST-052,PROD-004,25.633389629334292
2026-01-03,BST-052,PROD-005,31.06104010714919
2026-01-03,BST-052,PROD-006,29.08982844801501
2026-01-03,BST-052,PROD-007,24.497918035389933
2026-01-03,BST-052,PROD-008,19.246600898005827
2026-01-03,BST-052,PROD-009,21.40643421886966
2026-01-03,BST-052,PROD-010,7.54051491123276
2026-01-03,BST-052,PROD-011,9.867481563810543
2026-01-03,BST-052,PROD-012,12.141441846553807
2026-01-03,BST-052,PROD-013,11.710331238763562
2026-01-03,BST-052,PROD-014,16.551676728266617
2026-01-03,BST-052,PROD-015,8.339458979833099
2026-01-03,BST-052,PROD-016,5.671244581827584
2026-01-03,BST-052,PROD-017,1.7665200399315817
2026-01-03,BST-052,PROD-018,4.167309786341719
2026-01-03,BST-052,PROD-019,90.06917794250116
2026-01-03,BST-052,PROD-020,110.66569669775849
2026-01-03,BST-052,PROD-021,77.39812653093253
2026-01-03,BST-052,PROD-022,30.1570538864291
2026-01-03,BST-052,PROD-023,23.552591654676363
2026-01-03,BST-052,PROD-024,21.37013637451686
2026-01-03,BST-052,PROD-025,12.352473919409562
2026-01-03,BST-052,PROD-026,8.824425325212655
2026-01-03,BST-052,PROD-027,8.382587529320945
2026-01-03,BST-052,PROD-028,7.885223845883411
2026-01-03,BST-052,PROD-029,6.489908885861541
2026-01-03,BST-052,PROD-030,8.326575833424295
2026-01-03,BST-052,PROD-031,1.025541196498242
2026-01-03,BST-052,PROD-032,1.021055629821761
2026-01-03,BST-052,PROD-033,1.016868054524208
2026-01-03,BST-052,PROD-034,1.0149901079000003
2026-01-03,BST-052,PROD-035,0.002567395792889579
2026-01-03,BST-053,PROD-001,40.72202049884369
2026-01-03,BST-053,PROD-002,49.07824014609883
2026-01-03,BST-053,PROD-003,27.35247276222205
2026-01-03,BST-053,PROD-004,22.10026768064232
2026-01-03,BST-053,PROD-005,27.855010184580614
2026-01-03,BST-053,PROD-006,24.33806994837345
2026-01-03,BST-053,PROD-007,20.397442712986013
2026-01-03,BST-053,PROD-008,16.235790656146282
2026-01-03,BST-053,PROD-009,21.092260484435048
2026-01-03,BST-053,PROD-010,6.307978743626462
2026-01-03,BST-053,PROD-011,9.2960086605925
2026-01-03,BST-053,PROD-012,10.575801904170483
2026-01-03,BST-053,PROD-013,10.126389517264084
2026-01-03,BST-053,PROD-014,13.387200588793199
2026-01-03,BST-053,PROD-015,7.075102243429259
2026-01-03,BST-053,PROD-016,5.175289932558504
2026-01-03,BST-053,PROD-017,1.6227964046028522
2026-01-03,BST-053,PROD-018,3.1244339393399234
2026-01-03,BST-053,PROD-019,72.0869486307288
2026-01-03,BST-053,PROD-020,89.39103135177535
2026-01-03,BST-053,PROD-021,64.90956365503973
2026-01-03,BST-053,PROD-022,23.73736164565218
2026-01-03,BST-053,PROD-023,21.5583388457852
2026-01-03,BST-053,PROD-024,16.967111772886877
2026-01-03,BST-053,PROD-025,9.556204829073375
2026-01-03,BST-053,PROD-026,8.453860076964878
2026-01-03,BST-053,PROD-027,7.754643901821503
2026-01-03,BST-053,PROD-028,6.289504983272059
2026-01-03,BST-053,PROD-029,4.757584877892032
2026-01-03,BST-053,PROD-030,6.255701531658453
2026-01-03,BST-053,PROD-031,1.0279911612943324
2026-01-03,BST-053,PROD-032,1.024114039387942
2026-01-03,BST-053,PROD-033,1.016873089034444
2026-01-03,BST-053,PROD-034,1.014995133112529
2026-01-03,BST-053,PROD-035,0.0022133057188795575
2026-01-03,BST-054,PROD-001,50.3062877444191
2026-01-03,BST-054,PROD-002,67.29561863787364
2026-01-03,BST-054,PROD-003,35.52353451440565
2026-01-03,BST-054,PROD-004,28.75248703271136
2026-01-03,BST-054,PROD-005,33.540444816640054
2026-01-03,BST-054,PROD-006,30.14146203425219
2026-01-03,BST-054,PROD-007,25.377872147242666
2026-01-03,BST-054,PROD-008,24.271483303852115
2026-01-03,BST-054,PROD-009,25.58155670249587
2026-01-03,BST-054,PROD-010,8.332009034515051
2026-01-03,BST-054,PROD-011,11.226731943577132
2026-01-03,BST-054,PROD-012,13.664651059530252
2026-01-03,BST-054,PROD-013,11.853497114718735
2026-01-03,BST-054,PROD-014,16.776983491538566
2026-01-03,BST-054,PROD-015,8.539062431012074
2026-01-03,BST-054,PROD-016,6.314415571965858
2026-01-03,BST-054,PROD-017,1.9241995345261853
2026-01-03,BST-054,PROD-018,4.889985095721834
2026-01-03,BST-054,PROD-019,88.23402532999029
2026-01-03,BST-054,PROD-020,106.80085284531714
2026-01-03,BST-054,PROD-021,84.50511213067969
2026-01-03,BST-054,PROD-022,29.936562560882162
2026-01-03,BST-054,PROD-023,24.69734345278812
2026-01-03,BST-054,PROD-024,22.088134794230857
2026-01-03,BST-054,PROD-025,11.935441358572254
2026-01-03,BST-054,PROD-026,10.47736794016283
2026-01-03,BST-054,PROD-027,8.694037265138396
2026-01-03,BST-054,PROD-028,8.53964818349434
2026-01-03,BST-054,PROD-029,6.297731361282154
2026-01-03,BST-054,PROD-030,8.70311215002053
2026-01-03,BST-054,PROD-031,1.0270397845049388
2026-01-03,BST-054,PROD-032,1.023333788709423
2026-01-03,BST-054,PROD-033,1.0184697170592654
2026-01-03,BST-054,PROD-034,1.0165888124930342
2026-01-03,BST-054,PROD-035,0.0029096615511041393
2026-01-03,BST-055,PROD-001,54.86195723941521
2026-01-03,BST-055,PROD-002,68.42745403013305
2026-01-03,BST-055,PROD-003,32.98423010753562
2026-01-03,BST-055,PROD-004,28.281061965570622
2026-01-03,BST-055,PROD-005,30.58667018244585
2026-01-03,BST-055,PROD-006,28.185924617651242
2026-01-03,BST-055,PROD-007,24.737663595105698
2026-01-03,BST-055,PROD-008,19.516036444380042
2026-01-03,BST-055,PROD-009,22.07984798252118
2026-01-03,BST-055,PROD-010,8.134110111685969
2026-01-03,BST-055,PROD-011,9.829665726848882
2026-01-03,BST-055,PROD-012,13.47935942764643
2026-01-03,BST-055,PROD-013,13.413436712367675
2026-01-03,BST-055,PROD-014,15.645447819856825
2026-01-03,BST-055,PROD-015,8.379775143763101
2026-01-03,BST-055,PROD-016,6.2492156686186835
2026-01-03,BST-055,PROD-017,1.7618996394715734
2026-01-03,BST-055,PROD-018,4.194463055636507
2026-01-03,BST-055,PROD-019,84.089811188789
2026-01-03,BST-055,PROD-020,105.6568662335039
2026-01-03,BST-055,PROD-021,83.35073060524924
2026-01-03,BST-055,PROD-022,29.438521998596187
2026-01-03,BST-055,PROD-023,24.466228038565127
2026-01-03,BST-055,PROD-024,21.770238818336836
2026-01-03,BST-055,PROD-025,12.879627109272677
2026-01-03,BST-055,PROD-026,10.098648151404763
2026-01-03,BST-055,PROD-027,7.703379319209738
2026-01-03,BST-055,PROD-028,8.511594847672972
2026-01-03,BST-055,PROD-029,6.064237029412571
2026-01-03,BST-055,PROD-030,8.736810747051882
2026-01-03,BST-055,PROD-031,1.0253404521018075
2026-01-03,BST-055,PROD-032,1.0213835289910078
2026-01-03,BST-055,PROD-033,1.0170154657503743
2026-01-03,BST-055,PROD-034,1.0151372468878823
2026-01-03,BST-055,PROD-035,0.00256649537201419
2026-01-03,BST-056,PROD-001,23.254353669291692
2026-01-03,BST-056,PROD-002,29.232351271561
2026-01-03,BST-056,PROD-003,16.448145209727908
2026-01-03,BST-056,PROD-004,19.212456990728597
2026-01-03,BST-056,PROD-005,25.958915828932152
2026-01-03,BST-056,PROD-006,22.60388564545799
2026-01-03,BST-056,PROD-007,21.32283619150528
2026-01-03,BST-056,PROD-008,18.26290928118793
2026-01-03,BST-056,PROD-009,18.23764955592336
2026-01-03,BST-056,PROD-010,6.727247311439434
2026-01-03,BST-056,PROD-011,8.315740299211932
2026-01-03,BST-056,PROD-012,9.909501262084063
2026-01-03,BST-056,PROD-013,9.340711022781024
2026-01-03,BST-056,PROD-014,13.701459196419368
2026-01-03,BST-056,PROD-015,6.793985818836698
2026-01-03,BST-056,PROD-016,4.861999341296555
2026-01-03,BST-056,PROD-017,1.8515747959673525
2026-01-03,BST-056,PROD-018,3.525650804429186
2026-01-03,BST-056,PROD-019,31.811836889002276
2026-01-03,BST-056,PROD-020,45.96508296003789
2026-01-03,BST-056,PROD-021,32.0745345707833
2026-01-03,BST-056,PROD-022,24.8098770439653
2026-01-03,BST-056,PROD-023,20.582504181472025
2026-01-03,BST-056,PROD-024,16.89513619907897
2026-01-03,BST-056,PROD-025,9.856552368195926
2026-01-03,BST-056,PROD-026,8.324546417496748
2026-01-03,BST-056,PROD-027,7.040902606926104
2026-01-03,BST-056,PROD-028,6.484211624465559
2026-01-03,BST-056,PROD-029,4.980000719418991
2026-01-03,BST-056,PROD-030,6.740575615866013
2026-01-03,BST-056,PROD-031,1.0223361757383682
2026-01-03,BST-056,PROD-032,1.0160658968479506
2026-01-03,BST-056,PROD-033,1.0156276512682179
2026-01-03,BST-056,PROD-034,1.0137519954142797
2026-01-03,BST-056,PROD-035,0.002323883822315638
2026-01-03,BST-057,PROD-001,9.180796900845314
2026-01-03,BST-057,PROD-002,11.77350954882166
2026-01-03,BST-057,PROD-003,6.918424106673855
2026-01-03,BST-057,PROD-004,15.822117812301293
2026-01-03,BST-057,PROD-005,19.887302854388505
2026-01-03,BST-057,PROD-006,16.671607745946147
2026-01-03,BST-057,PROD-007,16.08694616160554
2026-01-03,BST-057,PROD-008,6.718911481334242
2026-01-03,BST-057,PROD-009,7.576830803226126
2026-01-03,BST-057,PROD-010,2.863010303393521
2026-01-03,BST-057,PROD-011,3.9182931380264745
2026-01-03,BST-057,PROD-012,4.472729627975057
2026-01-03,BST-057,PROD-013,11.389341568745817
2026-01-03,BST-057,PROD-014,15.910523336735883
2026-01-03,BST-057,PROD-015,8.727296928500165
2026-01-03,BST-057,PROD-016,2.1510348056094797
2026-01-03,BST-057,PROD-017,1.022275880424059
2026-01-03,BST-057,PROD-018,1.2984421819529914
2026-01-03,BST-057,PROD-019,13.72689900860269
2026-01-03,BST-057,PROD-020,15.891677832465104
2026-01-03,BST-057,PROD-021,12.404150602722428
2026-01-03,BST-057,PROD-022,9.187779720792731
2026-01-03,BST-057,PROD-023,9.124023121085086
2026-01-03,BST-057,PROD-024,6.218238716759148
2026-01-03,BST-057,PROD-025,4.348418797124625
2026-01-03,BST-057,PROD-026,3.6682340629083807
2026-01-03,BST-057,PROD-027,2.8575247364196694
2026-01-03,BST-057,PROD-028,2.5328250348729755
2026-01-03,BST-057,PROD-029,1.9570500971079239
2026-01-03,BST-057,PROD-030,2.7576686991544954
2026-01-03,BST-057,PROD-031,1.0202634782687585
2026-01-03,BST-057,PROD-032,1.0150318972363648
2026-01-03,BST-057,PROD-033,1.0153308505776864
2026-01-03,BST-057,PROD-034,1.0128121747346799
2026-01-03,BST-057,PROD-035,0.002498886003885713
2026-01-03,BST-058,PROD-001,18.540933587827436
2026-01-03,BST-058,PROD-002,21.96491265536162
2026-01-03,BST-058,PROD-003,12.949568989842938
2026-01-03,BST-058,PROD-004,14.775443695817396
2026-01-03,BST-058,PROD-005,19.968434723532415
2026-01-03,BST-058,PROD-006,18.488000068050052
2026-01-03,BST-058,PROD-007,16.927666558925516
2026-01-03,BST-058,PROD-008,13.753206095362714
2026-01-03,BST-058,PROD-009,13.871920063569284
2026-01-03,BST-058,PROD-010,5.72113230305871
2026-01-03,BST-058,PROD-011,6.4054895946645445
2026-01-03,BST-058,PROD-012,7.8716306779719325
2026-01-03,BST-058,PROD-013,7.694949601417277
2026-01-03,BST-058,PROD-014,9.726470618106623
2026-01-03,BST-058,PROD-015,5.4071362521064605
2026-01-03,BST-058,PROD-016,3.7608139832053546
2026-01-03,BST-058,PROD-017,1.022805891668988
2026-01-03,BST-058,PROD-018,2.1415856169139147
2026-01-03,BST-058,PROD-019,25.452291342004457
2026-01-03,BST-058,PROD-020,30.2590737365741
2026-01-03,BST-058,PROD-021,24.19100720656904
2026-01-03,BST-058,PROD-022,16.879789866203357
2026-01-03,BST-058,PROD-023,14.15634468253057
2026-01-03,BST-058,PROD-024,12.681801477499253
2026-01-03,BST-058,PROD-025,8.110239371726026
2026-01-03,BST-058,PROD-026,6.710513778805927
2026-01-03,BST-058,PROD-027,5.627669075593231
2026-01-03,BST-058,PROD-028,5.60181946563612
2026-01-03,BST-058,PROD-029,4.170650822360124
2026-01-03,BST-058,PROD-030,5.484654864931705
2026-01-03,BST-058,PROD-031,1.0194692974238064
2026-01-03,BST-058,PROD-032,1.0136933311138696
2026-01-03,BST-058,PROD-033,1.0141900598645597
2026-01-03,BST-058,PROD-034,1.0123170589469344
2026-01-03,BST-058,PROD-035,0.002379167187841575
2026-01-03,BST-059,PROD-001,38.19283358803991
2026-01-03,BST-059,PROD-002,43.538018619602084
2026-01-03,BST-059,PROD-003,24.66007700612578
2026-01-03,BST-059,PROD-004,18.951276024726987
2026-01-03,BST-059,PROD-005,21.315925878029933
2026-01-03,BST-059,PROD-006,19.262492762998324
2026-01-03,BST-059,PROD-007,15.105154292801087
2026-01-03,BST-059,PROD-008,13.359110037741212
2026-01-03,BST-059,PROD-009,14.29111097331772
2026-01-03,BST-059,PROD-010,5.698474203745867
2026-01-03,BST-059,PROD-011,6.0842115404104415
2026-01-03,BST-059,PROD-012,7.518504757116791
2026-01-03,BST-059,PROD-013,7.822471368933989
2026-01-03,BST-059,PROD-014,9.46312465852239
2026-01-03,BST-059,PROD-015,5.70131934646107
2026-01-03,BST-059,PROD-016,4.246792560251737
2026-01-03,BST-059,PROD-017,1.037805856115682
2026-01-03,BST-059,PROD-018,2.947430490724324
2026-01-03,BST-059,PROD-019,57.88144518774979
2026-01-03,BST-059,PROD-020,67.24919873279458
2026-01-03,BST-059,PROD-021,53.74287687913535
2026-01-03,BST-059,PROD-022,18.599673164890174
2026-01-03,BST-059,PROD-023,14.527677356896605
2026-01-03,BST-059,PROD-024,12.607059707036052
2026-01-03,BST-059,PROD-025,8.245042429039826
2026-01-03,BST-059,PROD-026,6.094988321592928
2026-01-03,BST-059,PROD-027,5.207027767096225
2026-01-03,BST-059,PROD-028,5.997247978817904
2026-01-03,BST-059,PROD-029,4.135371120897441
2026-01-03,BST-059,PROD-030,5.486475244550337
2026-01-03,BST-059,PROD-031,1.034083803114692
2026-01-03,BST-059,PROD-032,1.0323566212914432
2026-01-03,BST-059,PROD-033,1.0229850500917819
2026-01-03,BST-059,PROD-034,1.0204473868936657
2026-01-03,BST-059,PROD-035,0.002641799918727124
2026-01-03,BST-060,PROD-001,36.181538296496264
2026-01-03,BST-060,PROD-002,52.89062801253003
2026-01-03,BST-060,PROD-003,29.271756754706054
2026-01-03,BST-060,PROD-004,22.361666665145954
2026-01-03,BST-060,PROD-005,27.581443274704288
2026-01-03,BST-060,PROD-006,21.58132698292413
2026-01-03,BST-060,PROD-007,20.30276880542042
2026-01-03,BST-060,PROD-008,15.932397854627759
2026-01-03,BST-060,PROD-009,17.57144058737862
2026-01-03,BST-060,PROD-010,6.745417169326365
2026-01-03,BST-060,PROD-011,7.787771603485255
2026-01-03,BST-060,PROD-012,9.375328584616206
2026-01-03,BST-060,PROD-013,9.357429622442456
2026-01-03,BST-060,PROD-014,12.310697389836815
2026-01-03,BST-060,PROD-015,6.521493097909814
2026-01-03,BST-060,PROD-016,4.5144454496019355
2026-01-03,BST-060,PROD-017,1.618269210444034
2026-01-03,BST-060,PROD-018,3.1299039032473557
2026-01-03,BST-060,PROD-019,67.36257939246794
2026-01-03,BST-060,PROD-020,83.81507643208408
2026-01-03,BST-060,PROD-021,63.95212911602007
2026-01-03,BST-060,PROD-022,22.250671671871697
2026-01-03,BST-060,PROD-023,19.780850924759083
2026-01-03,BST-060,PROD-024,16.06737472384066
2026-01-03,BST-060,PROD-025,9.543388219516812
2026-01-03,BST-060,PROD-026,7.3226672954944405
2026-01-03,BST-060,PROD-027,6.996145844310735
2026-01-03,BST-060,PROD-028,6.520351130711931
2026-01-03,BST-060,PROD-029,4.76849040030862
2026-01-03,BST-060,PROD-030,6.3772793827016345
2026-01-03,BST-060,PROD-031,1.0314984815277468
2026-01-03,BST-060,PROD-032,1.0280710488093736
2026-01-03,BST-060,PROD-033,1.0195504423289976
2026-01-03,BST-060,PROD-034,1.0176675418849699
2026-01-03,BST-060,PROD-035,0.002217529720304453
2026-01-03,BST-061,PROD-001,57.20154064801049
2026-01-03,BST-061,PROD-002,69.61355267007268
2026-01-03,BST-061,PROD-003,36.99514139566771
2026-01-03,BST-061,PROD-004,26.50633321871432
2026-01-03,BST-061,PROD-005,36.11927452931426
2026-01-03,BST-061,PROD-006,31.34759675573722
2026-01-03,BST-061,PROD-007,25.42041989561502
2026-01-03,BST-061,PROD-008,22.649474552701367
2026-01-03,BST-061,PROD-009,26.440909166971544
2026-01-03,BST-061,PROD-010,8.341377659550698
2026-01-03,BST-061,PROD-011,10.220455783560993
2026-01-03,BST-061,PROD-012,13.197820505276393
2026-01-03,BST-061,PROD-013,12.472293031331745
2026-01-03,BST-061,PROD-014,19.140863425815464
