Store_ID,Product_ID,Current_Stock,Reserved_Stock,available_stock,avg_daily_demand,demand_std,Min_Lead_Time_Days,safety_stock_used,reorder_point,needs_reorder,recommended_order_qty,is_overstocked,Maximum_Capacity
BST-018,PROD-018,14,0,14,1.8468545577141384,0.5269229475705047,1,4.0,5.8,False,16,False,52
BST-018,PROD-019,64,4,60,38.71915417241776,8.881797931136006,1,14.7,53.4,False,223,False,287
BST-018,PROD-020,62,1,61,48.6189351251311,11.428696288766691,1,18.9,67.5,True,295,False,357
BST-018,PROD-021,0,0,0,35.23987152346182,8.706586427060603,1,14.4,49.6,True,256,False,256
BST-018,PROD-022,23,4,19,12.787349107161145,3.544224997382551,1,7.0,19.8,True,167,False,200
BST-018,PROD-023,26,4,22,10.864099152865416,3.1535516186288386,1,6.0,16.9,False,136,False,172
BST-018,PROD-024,24,2,22,9.213713638185661,2.7836138970822994,1,5.0,14.2,False,112,False,144
BST-018,PROD-025,11,4,7,5.470101234543272,1.5740681048178051,1,4.0,9.5,True,73,False,84
BST-018,PROD-026,18,2,16,4.365236000976909,1.0131592758491796,1,4.0,8.4,False,49,False,70
BST-018,PROD-027,10,0,10,3.7547429566560466,0.91279131844857,1,4.0,7.8,False,46,False,56
BST-018,PROD-028,8,5,3,3.72478626480783,0.9450977010899988,1,4.0,7.7,True,48,False,56
BST-018,PROD-029,7,1,6,2.7275783397691957,0.8578606983729096,1,4.0,6.7,True,36,False,52
BST-018,PROD-030,7,1,6,3.5646777630149304,0.9075714307882949,1,4.0,7.6,True,48,False,56
BST-018,PROD-031,13,2,11,1.0065834175324453,0.015413900938439189,1,4.0,5.0,False,7,False,52
BST-018,PROD-032,6,2,4,1.0011812911446951,0.014884880070702211,1,4.0,5.0,True,14,False,52
BST-018,PROD-033,15,0,15,1.0005666696522488,0.011878248037709082,1,4.0,5.0,False,3,False,52
BST-018,PROD-034,13,5,8,1.0002064805201052,0.010959819644913217,1,4.0,5.0,False,10,False,52
BST-018,PROD-035,39,4,35,0.002357583998437655,0.0002512475149719936,1,4.0,4.0,False,0,True,52
BST-019,PROD-001,27,5,22,31.20967319449144,7.449724670600274,1,12.3,43.5,True,165,False,192
BST-019,PROD-002,43,2,41,38.873465786597095,8.083959576290114,1,13.3,52.2,True,202,False,245
BST-019,PROD-003,9,0,9,22.156069788896797,5.190207354316379,1,8.6,30.8,True,127,False,136
BST-019,PROD-004,18,1,17,11.333907573419767,2.8068899843702404,1,6.0,17.3,True,146,False,164
BST-019,PROD-005,51,3,48,13.565114872231145,3.4639854980447327,1,7.0,20.6,False,149,False,206
BST-019,PROD-006,32,1,31,12.2180622600904,3.0304062877844067,1,6.0,18.2,False,146,False,178
BST-019,PROD-007,53,5,48,10.479128717541878,2.6688111226707725,1,6.0,16.5,False,105,False,164
BST-019,PROD-008,12,3,9,8.585194958334865,2.4800104625458492,1,5.0,13.6,True,116,False,136
BST-019,PROD-009,16,3,13,9.532897875985034,2.454480911771333,1,5.0,14.5,True,125,False,150
BST-019,PROD-010,19,3,16,3.4447148464883877,0.9555713214911952,1,4.0,7.4,False,36,False,56
BST-019,PROD-011,11,3,8,4.52564700777001,1.3014319898379607,1,4.0,8.5,True,59,False,70
BST-019,PROD-012,23,4,19,5.195118099825483,1.2683458310620903,1,4.0,9.2,False,57,False,80
BST-019,PROD-013,16,0,16,5.316367359466859,1.4745651771130668,1,4.0,9.3,False,62,False,80
BST-019,PROD-014,25,2,23,7.136976852617635,2.0848472239034397,1,4.0,11.1,False,81,False,108
BST-019,PROD-015,15,0,15,3.653883259080304,1.085140105137135,1,4.0,7.7,False,40,False,56
BST-019,PROD-016,13,5,8,2.832233576558821,0.9861953931219627,1,4.0,6.8,False,36,False,52
BST-019,PROD-017,10,2,8,1.0390176243321803,0.09079330238494938,1,4.0,5.0,False,11,False,52
BST-019,PROD-018,6,3,3,1.442307282920715,0.4164510905373779,1,4.0,5.4,True,21,False,52
BST-019,PROD-019,67,1,66,36.54911371877574,8.379860316147866,1,13.8,50.3,False,206,False,273
BST-019,PROD-020,66,2,64,46.081863168422736,10.490763343039916,1,17.3,63.4,False,277,False,343
BST-019,PROD-021,45,4,41,34.097892574047464,8.716276707977109,1,14.4,48.5,True,200,False,245
BST-019,PROD-022,54,2,52,11.845063270419605,3.5021486621007325,1,7.0,18.8,False,121,False,192
BST-019,PROD-023,24,3,21,10.127782667032095,2.558562067462042,1,6.0,16.1,False,127,False,164
BST-019,PROD-024,7,0,7,8.879255080821654,2.5546952799379246,1,5.0,13.9,True,122,False,136
BST-019,PROD-025,24,3,21,5.33654856663644,1.4712174344104454,1,4.0,9.3,False,56,False,80
BST-019,PROD-026,16,3,13,4.297354124564476,1.1185535262346407,1,4.0,8.3,False,51,False,70
BST-019,PROD-027,12,2,10,3.4088780555978384,0.9381481035712096,1,4.0,7.4,False,42,False,56
BST-019,PROD-028,18,3,15,3.5587745038258127,1.029236080819678,1,4.0,7.6,False,38,False,56
BST-019,PROD-029,13,1,12,2.5713180882195936,0.6709082402323974,1,4.0,6.6,False,28,False,52
BST-019,PROD-030,12,2,10,3.539026119122154,0.9981653137215526,1,4.0,7.5,False,44,False,56
BST-019,PROD-031,7,0,7,1.006679595289779,0.016796146206536,1,4.0,5.0,False,11,False,52
BST-019,PROD-032,13,1,12,1.001321868139332,0.01586794830812552,1,4.0,5.0,False,0,False,52
BST-019,PROD-033,16,0,16,1.0003628239847402,0.01231933095135518,1,4.0,5.0,False,2,False,52
BST-019,PROD-034,13,1,12,0.9999687905502046,0.0114491091659414,1,4.0,5.0,False,6,False,52
BST-019,PROD-035,39,0,39,0.002476613306271202,0.0002639456101408881,1,4.0,4.0,False,0,True,52
BST-020,PROD-001,43,2,41,11.884016885226703,3.7118569408174857,1,6.1,18.0,False,131,False,178
BST-020,PROD-002,62,0,62,15.6881366201917,5.34606755292746,1,8.8,24.5,False,166,False,228
BST-020,PROD-003,31,1,30,8.738790356123236,2.8925949630192713,1,4.8,13.5,False,95,False,126
BST-020,PROD-004,0,0,0,17.025829299618405,4.716254775398653,1,7.8,24.8,True,154,False,154
BST-020,PROD-005,0,0,0,20.83991561441407,6.579458717067367,1,10.9,31.7,True,189,False,189
BST-020,PROD-006,0,0,0,18.71673067583583,5.733170175692404,1,9.5,28.2,True,164,False,164
BST-020,PROD-007,24,5,19,20.400888772485263,5.0037701044170175,1,8.3,28.7,True,130,False,154
BST-020,PROD-008,19,0,19,17.380762632827487,4.808082233912825,1,7.9,25.3,True,107,False,126
BST-020,PROD-009,17,3,14,19.801483412701476,5.5713047932586575,1,9.2,29.0,True,123,False,140
BST-020,PROD-010,5,2,3,3.5064405115437682,1.013202759218729,1,4.0,7.5,True,47,False,52
BST-020,PROD-011,7,0,7,4.321569755623118,1.1783955519901206,1,4.0,8.3,True,56,False,63
BST-020,PROD-012,17,2,15,5.299703558760056,1.7521558230732286,1,4.0,9.3,False,60,False,77
BST-020,PROD-013,6,1,5,5.176751522625273,1.6178855115569064,1,4.0,9.2,True,71,False,77
BST-020,PROD-014,22,0,22,6.7778773167151245,1.9712927594544927,1,4.0,10.8,False,77,False,102
BST-020,PROD-015,16,1,15,3.400860871174189,1.0108872725136182,1,4.0,7.4,False,36,False,52
BST-020,PROD-016,5,5,0,2.567171003368325,0.8703768055360431,1,4.0,6.6,True,40,False,52
BST-020,PROD-017,13,1,12,1.0130201384261819,0.013256861019916185,1,4.0,5.0,False,6,False,52
BST-020,PROD-018,14,2,12,1.754045081858596,0.38398511018468495,1,4.0,5.8,False,17,False,52
BST-020,PROD-019,2,1,1,17.09211803803456,5.432913656613899,1,9.0,26.1,True,247,False,256
BST-020,PROD-020,27,0,27,20.819642029918406,6.405272424627899,1,11.0,31.8,True,275,False,318
BST-020,PROD-021,50,5,45,15.594490020047576,4.75551540940953,1,8.0,23.6,False,178,False,228
BST-020,PROD-022,35,1,34,11.491964664051862,3.507210810623719,1,6.0,17.5,False,133,False,178
BST-020,PROD-023,27,0,27,10.530383780813375,3.3107109628323155,1,5.5,16.0,False,126,False,154
BST-020,PROD-024,15,0,15,8.790536995240183,2.7496170339053885,1,4.5,13.3,False,111,False,126
BST-020,PROD-025,16,3,13,5.528852068621751,1.7581669191856653,1,4.0,9.5,False,61,False,77
BST-020,PROD-026,8,3,5,4.296947096457361,1.392402837304608,1,4.0,8.3,True,55,False,63
BST-020,PROD-027,18,4,14,3.5281401769684466,1.0894785268383052,1,4.0,7.5,False,34,False,52
BST-020,PROD-028,13,5,8,3.4956424259000762,0.9899369945472873,1,4.0,7.5,False,39,False,52
BST-020,PROD-029,7,0,7,2.611038701702682,0.8516359824479772,1,4.0,6.6,False,34,False,52
BST-020,PROD-030,3,3,0,3.5456333054198828,1.1624738021238523,1,4.0,7.5,True,49,False,52
BST-020,PROD-031,10,2,8,1.0133009313763828,0.011745986646979695,1,4.0,5.0,False,10,False,52
BST-020,PROD-032,14,4,10,1.005854047645317,0.01063990352774014,1,4.0,5.0,False,8,False,52
BST-020,PROD-033,11,2,9,1.0068405342600006,0.010085592576218752,1,4.0,5.0,False,9,False,52
BST-020,PROD-034,13,4,9,1.0053590585257244,0.01009230510780368,1,4.0,5.0,False,9,False,52
BST-020,PROD-035,39,4,35,0.001996051433129505,0.00021643617660188185,1,4.0,4.0,False,0,True,52
BST-021,PROD-001,26,0,26,29.317598977581024,6.57197300556567,1,10.8,40.1,True,166,False,192
BST-021,PROD-002,40,1,39,39.18753639590342,8.486257745009933,1,14.0,53.2,True,208,False,248
BST-021,PROD-003,28,0,28,21.616451914009836,4.643305228627613,1,7.7,29.3,True,108,False,136
BST-021,PROD-004,25,2,23,11.322830541287606,3.0095882118052177,1,6.0,17.3,False,139,False,164
BST-021,PROD-005,29,2,27,13.686294414575979,4.58551036706769,1,7.6,21.3,False,147,False,206
BST-021,PROD-006,5,5,0,11.987844172906446,2.9103059674554386,1,6.0,18.0,True,173,False,178
BST-021,PROD-007,37,4,33,10.550553208482583,3.0441223190145545,1,6.0,16.6,False,121,False,164
BST-021,PROD-008,16,0,16,8.667000769133441,2.2384281424758914,1,5.0,13.7,False,110,False,136
BST-021,PROD-009,47,4,43,9.581228340298981,2.4773075838584795,1,5.0,14.6,False,96,False,150
BST-021,PROD-010,19,1,18,3.492841377087425,0.9411076021014804,1,4.0,7.5,False,35,False,56
BST-021,PROD-011,9,3,6,4.30198087555473,1.2839541904930387,1,4.0,8.3,True,58,False,70
BST-021,PROD-012,7,0,7,5.507600544401494,1.5227792411006271,1,4.0,9.5,True,74,False,84
BST-021,PROD-013,16,5,11,5.073136434583078,1.37902741623089,1,4.0,9.1,False,64,False,84
BST-021,PROD-014,25,4,21,6.729115328662106,1.8047918165483123,1,4.0,10.7,False,77,False,108
BST-021,PROD-015,15,5,10,3.521910648942039,0.9261347228258482,1,4.0,7.5,False,41,False,56
BST-021,PROD-016,6,2,4,2.589506161105589,0.8273729306939863,1,4.0,6.6,True,36,False,52
BST-021,PROD-017,12,4,8,1.0060072537995202,0.017948650879222906,1,4.0,5.0,False,10,False,52
BST-021,PROD-018,15,0,15,1.469344138933705,0.45464881993955825,1,4.0,5.5,False,10,False,52
BST-021,PROD-019,65,5,60,38.73201492010791,8.52667132279491,1,14.1,52.8,False,208,False,273
BST-021,PROD-020,55,5,50,46.786876086214406,10.905573219140402,1,18.0,64.8,True,288,False,343
BST-021,PROD-021,19,5,14,34.24517899045574,7.795011338040782,1,12.9,47.1,True,229,False,248
BST-021,PROD-022,29,0,29,12.125398611011784,2.983025014576884,1,7.0,19.1,False,148,False,192
BST-021,PROD-023,10,2,8,10.597204376158775,2.805889199961819,1,6.0,16.6,True,146,False,164
BST-021,PROD-024,21,5,16,8.61575993201925,2.5437423269552637,1,5.0,13.6,False,110,False,136
BST-021,PROD-025,29,1,28,5.238891210427246,1.6077288071193345,1,4.0,9.2,False,49,False,84
BST-021,PROD-026,10,1,9,4.196985683673807,1.045996310155683,1,4.0,8.2,False,54,False,70
BST-021,PROD-027,14,3,11,3.563442486806205,1.0184282990274327,1,4.0,7.6,False,42,False,56
BST-021,PROD-028,4,4,0,3.5261049238444984,0.872970191428844,1,4.0,7.5,True,52,False,56
BST-021,PROD-029,14,0,14,2.685643784913058,0.7530528793367373,1,4.0,6.7,False,28,False,52
BST-021,PROD-030,17,0,17,3.548618605140874,1.1118821015173734,1,4.0,7.5,False,37,False,56
BST-021,PROD-031,14,1,13,1.0065655218064802,0.016889161008651683,1,4.0,5.0,False,5,False,52
BST-021,PROD-032,17,4,13,1.0015913951592794,0.016676669667808803,1,4.0,5.0,False,5,False,52
BST-021,PROD-033,17,3,14,1.0001769695874285,0.012313461413280472,1,4.0,5.0,False,4,False,52
BST-021,PROD-034,13,0,13,0.9997485197624517,0.011471468539556919,1,4.0,5.0,False,5,False,52
BST-021,PROD-035,39,1,38,0.002476037420962972,0.00026358620193768506,1,4.0,4.0,False,0,True,52
BST-022,PROD-001,47,1,46,40.17749282116495,8.940775984199268,1,14.8,55.0,True,205,False,252
BST-022,PROD-002,41,5,36,52.399136041278254,12.07501311186067,1,19.9,72.3,True,281,False,322
BST-022,PROD-003,20,1,19,27.70149837686464,6.148685331309893,1,10.1,37.8,True,158,False,178
BST-022,PROD-004,33,2,31,13.735609517412653,4.28481525120549,1,8.0,21.7,False,169,False,214
BST-022,PROD-005,43,3,40,17.168112251922654,5.205092731952595,1,9.0,26.2,False,209,False,270
BST-022,PROD-006,35,1,34,16.12282759592452,4.7255941263393115,1,8.0,24.1,False,196,False,231
BST-022,PROD-007,11,4,7,13.635676880553907,3.7460532802414983,1,8.0,21.6,True,192,False,214
BST-022,PROD-008,27,1,26,11.698280758015235,3.3833346338624835,1,6.0,17.7,False,144,False,178
BST-022,PROD-009,18,3,15,11.952025067837647,2.977028979496061,1,7.0,19.0,True,159,False,196
BST-022,PROD-010,9,5,4,4.501727504575009,1.131210382766457,1,4.0,8.5,True,61,False,70
BST-022,PROD-011,10,3,7,5.698637214282333,1.6498179820910301,1,4.0,9.7,True,77,False,91
BST-022,PROD-012,16,3,13,7.058997430251273,1.5857245497214214,1,4.0,11.1,False,90,False,108
BST-022,PROD-013,23,0,23,6.844911525208013,1.9379624434227458,1,4.0,10.8,False,77,False,108
BST-022,PROD-014,39,4,35,9.415014170526797,2.2010750230393663,1,5.0,14.4,False,102,False,144
BST-022,PROD-015,12,5,7,4.654452218617072,1.3248029492675906,1,4.0,8.7,True,58,False,70
BST-022,PROD-016,19,4,15,3.445125002561759,1.005184754079916,1,4.0,7.4,False,33,False,52
BST-022,PROD-017,16,3,13,1.2070646931024036,0.2903961725223212,1,4.0,5.2,False,8,False,52
BST-022,PROD-018,11,5,6,2.337935438221153,0.5848946231497392,1,4.0,6.3,True,31,False,52
BST-022,PROD-019,18,4,14,48.99531671811114,11.38310993032007,1,18.8,67.8,True,339,False,357
BST-022,PROD-020,37,2,35,61.200699574302014,14.586139256225103,1,24.1,85.3,True,411,False,448
BST-022,PROD-021,85,4,81,42.403633093899025,10.032779444821342,1,16.6,59.0,False,237,False,322
BST-022,PROD-022,14,2,12,15.801399100748162,4.234907517097495,1,9.0,24.8,True,218,False,252
BST-022,PROD-023,56,3,53,13.261360294123572,3.7328094996666326,1,8.0,21.3,False,141,False,214
BST-022,PROD-024,14,2,12,11.420361396591648,3.564619580774326,1,6.0,17.4,True,154,False,178
BST-022,PROD-025,17,1,16,6.772373418000865,1.9198108876308966,1,4.0,10.8,False,83,False,108
BST-022,PROD-026,21,1,20,5.692001964728854,1.2775269197954446,1,4.0,9.7,False,64,False,91
BST-022,PROD-027,14,5,9,4.494225219679541,1.2082329454315903,1,4.0,8.5,False,56,False,70
BST-022,PROD-028,20,1,19,4.371855357321707,1.0905963547616473,1,4.0,8.4,False,46,False,70
BST-022,PROD-029,6,4,2,3.4440173057198322,0.9360196277581531,1,4.0,7.4,True,46,False,52
BST-022,PROD-030,20,5,15,4.469848785972083,1.1138438992125506,1,4.0,8.5,False,50,False,70
BST-022,PROD-031,13,3,10,1.011412776242818,0.012206880660928203,1,4.0,5.0,False,8,False,52
BST-022,PROD-032,10,0,10,1.0040108250672006,0.011612785175959468,1,4.0,5.0,False,8,False,52
BST-022,PROD-033,14,1,13,1.003622521614908,0.010184628761290945,1,4.0,5.0,False,5,False,52
BST-022,PROD-034,13,5,8,1.0024888942927823,0.01005969149552045,1,4.0,5.0,False,10,False,52
BST-022,PROD-035,39,2,37,0.001989992548235763,0.00021477616378284042,1,4.0,4.0,False,0,True,52
BST-023,PROD-001,23,2,21,11.121001347177238,3.7484866160439037,1,6.2,17.3,False,141,False,164
BST-023,PROD-002,24,2,22,14.731237078481541,4.859252534984032,1,8.0,22.7,True,186,False,210
BST-023,PROD-003,22,0,22,7.984291736497263,2.5856126869488487,1,4.3,12.3,False,94,False,116
BST-023,PROD-004,0,0,0,16.49467099303006,5.213628376818845,1,8.6,25.1,True,140,False,140
BST-023,PROD-005,0,0,0,20.48668184466185,6.686558392484906,1,11.0,31.5,True,175,False,175
BST-023,PROD-006,0,0,0,18.74004323127577,6.196732580817934,1,10.2,28.9,True,150,False,150
BST-023,PROD-007,8,5,3,19.520395151246117,6.207739122238271,1,10.2,29.7,True,132,False,140
BST-023,PROD-008,0,0,0,17.11122014412265,5.42823482627421,1,9.0,26.1,True,116,False,116
BST-023,PROD-009,11,2,9,18.856657115431783,5.728995806214368,1,9.5,28.4,True,119,False,130
BST-023,PROD-010,16,2,14,3.4286002996893,1.1089993364767312,1,4.0,7.4,False,36,False,52
BST-023,PROD-011,17,5,12,4.065893527060442,1.4123697909923425,1,4.0,8.1,False,43,False,60
BST-023,PROD-012,12,4,8,4.964610311732585,1.6417146418665987,1,4.0,9.0,True,58,False,70
BST-023,PROD-013,9,4,5,4.995561040987977,1.5592339097118197,1,4.0,9.0,True,61,False,70
BST-023,PROD-014,13,5,8,6.674371358539983,2.2739126246931485,1,4.0,10.7,True,81,False,94
BST-023,PROD-015,16,3,13,3.3354907668174634,0.9985356353585194,1,4.0,7.3,False,36,False,52
BST-023,PROD-016,6,4,2,2.3841095958606453,0.8034656880991515,1,4.0,6.4,True,35,False,52
BST-023,PROD-017,13,3,10,1.0100138753724752,0.014834145468212835,1,4.0,5.0,False,8,False,52
BST-023,PROD-018,17,5,12,1.7431867817776836,0.41291570727756544,1,4.0,5.7,False,16,False,52
BST-023,PROD-019,18,1,17,16.347310981855692,5.277262433668428,1,8.7,25.0,True,216,False,234
BST-023,PROD-020,74,4,70,20.4946002575715,6.893801098298011,1,11.4,31.9,False,216,False,290
BST-023,PROD-021,38,3,35,15.01076318028188,4.74463925446722,1,7.8,22.8,False,172,False,210
BST-023,PROD-022,38,1,37,11.211030774915093,3.710709965739186,1,6.1,17.3,False,126,False,164
BST-023,PROD-023,33,3,30,9.763262142783256,3.3586271450678806,1,5.5,15.3,False,107,False,140
BST-023,PROD-024,6,3,3,8.127846770134637,2.828196356100153,1,4.7,12.8,True,110,False,116
BST-023,PROD-025,21,0,21,4.899208119668493,1.6157407777511035,1,4.0,8.9,False,49,False,70
BST-023,PROD-026,14,5,9,4.173660359640957,1.441048057171809,1,4.0,8.2,False,46,False,60
BST-023,PROD-027,17,5,12,3.3272552266878495,1.0334748869891426,1,4.0,7.3,False,35,False,52
BST-023,PROD-028,12,0,12,3.387692501300367,1.1009703531180184,1,4.0,7.4,False,39,False,52
BST-023,PROD-029,13,0,13,2.4600836716825882,0.918018725069094,1,4.0,6.5,False,25,False,52
BST-023,PROD-030,16,0,16,3.325554874395416,0.9771781800089447,1,4.0,7.3,False,35,False,52
BST-023,PROD-031,7,5,2,1.0085674278072618,0.016181787672094772,1,4.0,5.0,True,16,False,52
BST-023,PROD-032,7,1,6,1.0009466475617252,0.014391872545097575,1,4.0,5.0,False,12,False,52
BST-023,PROD-033,14,5,9,1.003336432902563,0.012777193903375268,1,4.0,5.0,False,9,False,52
BST-023,PROD-034,13,3,10,1.0018598240545227,0.012750305710897964,1,4.0,5.0,False,8,False,52
BST-023,PROD-035,39,5,34,0.0021070134628337995,0.0002277627317886513,1,4.0,4.0,False,0,True,52
BST-024,PROD-001,47,1,46,37.85655471983425,8.508593470330506,1,14.0,51.9,True,191,False,238
BST-024,PROD-002,42,1,41,50.37879288850574,11.2957775716257,1,18.6,69.0,True,266,False,308
BST-024,PROD-003,28,3,25,27.46563331701596,6.012304764234407,1,9.9,37.4,True,144,False,172
BST-024,PROD-004,4,1,3,13.652345295530152,4.001500616945017,1,7.0,20.7,True,195,False,206
BST-024,PROD-005,27,0,27,16.626313477337913,5.3443387757423935,1,9.0,25.6,False,215,False,256
BST-024,PROD-006,7,0,7,15.222138952561355,4.854617634445689,1,8.0,23.2,True,213,False,220
BST-024,PROD-007,47,4,43,13.121651417689161,3.6729053571891823,1,7.0,20.1,False,148,False,206
BST-024,PROD-008,21,2,19,10.779095559971875,2.684258113070092,1,6.0,16.8,False,138,False,172
BST-024,PROD-009,55,3,52,11.79774025930284,3.435170270447083,1,7.0,18.8,False,120,False,189
BST-024,PROD-010,7,1,6,4.216177381239037,1.1172592668552142,1,4.0,8.2,True,57,False,70
BST-024,PROD-011,9,0,9,5.490680924372484,1.3939330243255916,1,4.0,9.5,True,72,False,84
BST-024,PROD-012,11,2,9,6.346964257148207,1.5383448959531902,1,4.0,10.3,True,84,False,102
BST-024,PROD-013,17,4,13,6.638046068503695,1.8841254414486284,1,4.0,10.6,False,84,False,102
BST-024,PROD-014,43,1,42,8.640045645486362,2.562851086023482,1,5.0,13.6,False,84,False,136
BST-024,PROD-015,25,4,21,4.342688890756306,1.0719612734870525,1,4.0,8.3,False,44,False,70
BST-024,PROD-016,6,0,6,3.252683009417531,0.9164120328889592,1,4.0,7.3,True,44,False,52
BST-024,PROD-017,13,5,8,1.1769926829226622,0.2555155997205925,1,4.0,5.2,False,12,False,52
BST-024,PROD-018,15,2,13,2.372870867445091,0.6863609903729008,1,4.0,6.4,False,24,False,52
BST-024,PROD-019,64,5,59,46.07152679374103,10.74532957904209,1,17.7,63.8,True,279,False,343
BST-024,PROD-020,78,0,78,58.137701661147396,13.208106692507265,1,21.8,79.9,True,349,False,427
BST-024,PROD-021,61,1,60,42.51094645927447,10.26939977202285,1,16.9,59.4,False,247,False,308
BST-024,PROD-022,15,0,15,15.511006314265188,4.298271374724746,1,8.0,23.5,True,210,False,238
BST-024,PROD-023,48,5,43,12.756944308890679,3.5718734569560406,1,7.0,19.8,False,143,False,206
BST-024,PROD-024,27,2,25,10.661634119915686,2.7410300290233227,1,6.0,16.7,False,130,False,172
BST-024,PROD-025,20,1,19,6.332752052127033,1.634150373062875,1,4.0,10.3,False,74,False,102
BST-024,PROD-026,10,2,8,5.619929314898917,1.352220158237542,1,4.0,9.6,True,74,False,84
BST-024,PROD-027,24,0,24,4.243597530075907,1.0753590927343852,1,4.0,8.2,False,39,False,70
BST-024,PROD-028,6,1,5,4.373298736755715,1.2840092428613763,1,4.0,8.4,True,60,False,70
BST-024,PROD-029,5,3,2,3.3610543078724895,0.8264606126165809,1,4.0,7.4,True,47,False,52
BST-024,PROD-030,14,5,9,4.528200839837541,1.2763248032706174,1,4.0,8.5,False,56,False,70
BST-024,PROD-031,11,0,11,1.0103512235504772,0.012755777849481963,1,4.0,5.0,False,7,False,52
BST-024,PROD-032,9,3,6,1.0035727510603498,0.012169671618523451,1,4.0,5.0,False,12,False,52
BST-024,PROD-033,4,2,2,1.0036544028568872,0.010591382064038186,1,4.0,5.0,True,16,False,52
BST-024,PROD-034,13,0,13,1.0024836314724275,0.010446997876132335,1,4.0,5.0,False,5,False,52
BST-024,PROD-035,39,3,36,0.002196801742779283,0.00023705212416880617,1,4.0,4.0,False,0,True,52
BST-025,PROD-001,22,0,22,33.6793291024917,7.268270001776004,1,12.0,45.7,True,188,False,210
BST-025,PROD-002,38,2,36,42.57384890083432,9.116894026719471,1,15.0,57.6,True,232,False,270
BST-025,PROD-003,19,1,18,23.7799411291229,5.1417375744829865,1,8.5,32.3,True,131,False,150
BST-025,PROD-004,2,0,2,12.42712493360247,3.727348799205933,1,6.2,18.6,True,176,False,178
BST-025,PROD-005,19,0,19,14.588899629421016,4.700299290447482,1,8.0,22.6,True,193,False,224
BST-025,PROD-006,10,5,5,12.932060802653627,3.136612120089458,1,7.0,19.9,True,182,False,192
BST-025,PROD-007,21,1,20,11.54310209572361,3.3623556967417896,1,6.0,17.5,False,148,False,178
BST-025,PROD-008,18,0,18,9.666928386429664,2.610422819683733,1,5.0,14.7,False,122,False,150
BST-025,PROD-009,51,4,47,10.49547186308735,2.8473673488430626,1,6.0,16.5,False,106,False,164
BST-025,PROD-010,19,0,19,3.7597967168187894,1.031022733506448,1,4.0,7.8,False,38,False,60
BST-025,PROD-011,15,5,10,4.638822407492781,1.2597317290978183,1,4.0,8.6,False,59,False,74
BST-025,PROD-012,29,1,28,5.756423334528634,1.6148257872490421,1,4.0,9.8,False,57,False,91
BST-025,PROD-013,21,0,21,5.646018158376083,1.6107494410604248,1,4.0,9.6,False,62,False,91
BST-025,PROD-014,31,2,29,7.915472825667764,2.1483849724186497,1,4.0,11.9,False,86,False,119
BST-025,PROD-015,6,4,2,3.8956799278259733,0.9672685806681921,1,4.0,7.9,True,54,False,60
BST-025,PROD-016,6,3,3,2.839488839550106,0.9247413555500889,1,4.0,6.8,True,41,False,52
BST-025,PROD-017,16,1,15,1.0438105079427136,0.08561074605163428,1,4.0,5.0,False,4,False,52
BST-025,PROD-018,13,4,9,1.9208726575667099,0.4779248519183277,1,4.0,5.9,False,22,False,52
BST-025,PROD-019,0,0,0,38.90064794396311,8.986115875423241,1,14.8,53.7,True,298,False,298
BST-025,PROD-020,17,1,16,52.42285470054833,12.715267511322049,1,21.0,73.4,True,357,False,374
BST-025,PROD-021,43,2,41,37.761318581216315,8.72970280627816,1,14.4,52.2,True,227,False,270
BST-025,PROD-022,38,2,36,13.361412158600798,3.8083954028017963,1,7.0,20.4,False,158,False,210
BST-025,PROD-023,42,3,39,11.48467518396484,3.078331681576454,1,6.0,17.5,False,128,False,178
BST-025,PROD-024,25,5,20,9.52171577228671,2.7243328740639106,1,5.0,14.5,False,118,False,150
BST-025,PROD-025,16,3,13,5.75442573858138,1.6092780992158742,1,4.0,9.8,False,72,False,91
BST-025,PROD-026,12,3,9,4.588814958045837,1.1028953511950306,1,4.0,8.6,False,59,False,74
BST-025,PROD-027,15,5,10,3.848979344083986,0.9798575014482015,1,4.0,7.8,False,45,False,60
BST-025,PROD-028,4,0,4,3.8318326345921947,1.1112876062669061,1,4.0,7.8,True,54,False,60
BST-025,PROD-029,6,3,3,2.9026142804952846,0.9815309704695204,1,4.0,6.9,True,42,False,52
BST-025,PROD-030,17,4,13,3.8656610953439,1.0812889959255754,1,4.0,7.9,False,43,False,60
BST-025,PROD-031,14,1,13,1.010141652076184,0.01556691437913832,1,4.0,5.0,False,5,False,52
BST-025,PROD-032,17,2,15,1.0041699322237108,0.014797632306722847,1,4.0,5.0,False,3,False,52
BST-025,PROD-033,8,1,7,1.0032064585409777,0.011551608016601161,1,4.0,5.0,False,11,False,52
BST-025,PROD-034,13,3,10,1.0021823768674347,0.011183327632673356,1,4.0,5.0,False,8,False,52
BST-025,PROD-035,39,4,35,0.002423225390859937,0.00025930922286849974,1,4.0,4.0,False,0,True,52
BST-026,PROD-001,10,1,9,7.052762324998907,0.9277342016687626,1,4.0,11.1,True,92,False,102
BST-026,PROD-002,17,1,16,8.980877209548447,1.174698616833181,1,5.0,14.0,False,113,False,130
BST-026,PROD-003,14,4,10,4.868419351912221,0.5781100447191934,1,4.0,8.9,False,60,False,74
BST-026,PROD-004,0,0,0,11.753695415990807,1.3716181521573025,1,4.0,15.8,True,88,False,88
